id_season,tm,game_date,time_start,extdom,opponent,w_l,overtime,pts_tm,pts_opp,w_tot,l_tot,streak_w_l
2002,CLE,2002-04-04,7:30p,@,Orlando Magic,L,,101,105,26,49,L 1
2002,CLE,2002-04-06,8:00p,,Chicago Bulls,W,,120,101,27,49,W 1
2002,CLE,2002-04-08,8:00p,@,Indiana Pacers,W,,111,99,28,49,W 2
2002,CLE,2002-04-10,7:00p,,Milwaukee Bucks,W,,106,81,29,49,W 3
2002,CLE,2002-04-12,7:30p,@,Charlotte Hornets,L,,100,112,29,50,L 1
2002,CLE,2002-04-13,7:00p,@,Atlanta Hawks,L,2OT,123,128,29,51,L 2
2002,CLE,2002-04-16,7:00p,,Indiana Pacers,L,,95,99,29,52,L 3
2002,CLE,2002-04-17,7:00p,@,Toronto Raptors,L,,85,103,29,53,L 4
2002,DAL,2001-10-30,8:30p,,Detroit Pistons,W,,94,87,1,0,W 1
2002,DAL,2001-11-01,7:00p,@,Philadelphia 76ers,W,,99,92,2,0,W 2
2002,DAL,2001-11-02,7:00p,@,Toronto Raptors,L,,92,109,2,1,L 1
2002,DAL,2001-11-04,3:00p,@,Memphis Grizzlies,W,,94,85,3,1,W 1
2002,DAL,2001-11-06,8:30p,,Charlotte Hornets,W,,110,92,4,1,W 2
2002,DAL,2001-11-08,8:30p,,Denver Nuggets,W,,105,91,5,1,W 3
2002,DAL,2001-11-10,8:30p,,Philadelphia 76ers,L,,91,98,5,2,L 1
2002,DAL,2001-11-14,7:00p,@,Cleveland Cavaliers,W,,107,94,6,2,W 1
2002,DAL,2001-11-15,7:30p,@,Detroit Pistons,L,,89,115,6,3,L 1
2002,DAL,2001-11-17,8:30p,@,Houston Rockets,L,,87,124,6,4,L 2
2002,DAL,2001-11-20,8:30p,,Seattle SuperSonics,L,,97,105,6,5,L 3
2002,DAL,2001-11-21,7:00p,@,Charlotte Hornets,W,,89,78,7,5,W 1
2002,DAL,2001-11-23,7:30p,@,Miami Heat,W,,104,94,8,5,W 2
2002,DAL,2001-11-24,8:30p,,Phoenix Suns,W,,119,104,9,5,W 3
2002,DAL,2001-11-27,8:30p,,Golden State Warriors,W,,116,106,10,5,W 4
2002,DAL,2001-11-29,8:30p,,Sacramento Kings,L,,98,110,10,6,L 1
2002,DAL,2001-12-01,10:30p,@,Golden State Warriors,W,,111,82,11,6,W 1
2002,DAL,2001-12-02,9:00p,@,Sacramento Kings,W,OT,120,114,12,6,W 2
2002,DAL,2001-12-05,10:30p,@,Los Angeles Lakers,L,,94,98,12,7,L 1
2002,DAL,2001-12-08,8:30p,,Washington Wizards,L,,95,102,12,8,L 2
2002,DAL,2001-12-10,9:00p,@,Utah Jazz,L,,98,107,12,9,L 3
2002,DAL,2001-12-11,8:30p,,Portland Trail Blazers,W,,105,103,13,9,W 1
2002,DAL,2001-12-13,8:30p,,Cleveland Cavaliers,W,,102,82,14,9,W 2
2002,DAL,2001-12-15,8:30p,,Minnesota Timberwolves,W,,125,117,15,9,W 3
2002,DAL,2001-12-18,8:00p,@,Minnesota Timberwolves,W,,107,103,16,9,W 4
2002,DAL,2001-12-20,8:30p,,Milwaukee Bucks,W,,113,101,17,9,W 5
2002,DAL,2001-12-22,8:30p,,Orlando Magic,W,,102,80,18,9,W 6
2002,DAL,2001-12-26,8:00p,@,San Antonio Spurs,W,OT,126,123,19,9,W 7
2002,DAL,2001-12-27,8:30p,,Chicago Bulls,W,,89,74,20,9,W 8
2002,DAL,2001-12-29,8:30p,,Atlanta Hawks,W,,113,97,21,9,W 9
2002,DAL,2002-01-02,8:30p,@,Chicago Bulls,W,,107,97,22,9,W 10
2002,DAL,2002-01-03,7:30p,@,New York Knicks,L,OT,101,108,22,10,L 1
2002,DAL,2002-01-05,8:30p,,San Antonio Spurs,L,,103,105,22,11,L 2
2002,DAL,2002-01-08,8:30p,,Denver Nuggets,W,,95,94,23,11,W 1
2002,DAL,2002-01-10,9:00p,,New York Knicks,W,,111,89,24,11,W 2
2002,DAL,2002-01-12,8:30p,,Indiana Pacers,W,,111,102,25,11,W 3
2002,DAL,2002-01-14,7:30p,@,Orlando Magic,L,,87,113,25,12,L 1
2002,DAL,2002-01-15,7:30p,@,Atlanta Hawks,W,,116,107,26,12,W 1
2002,DAL,2002-01-17,8:00p,@,Memphis Grizzlies,W,,108,97,27,12,W 2
2002,DAL,2002-01-19,9:00p,,Utah Jazz,W,,106,103,28,12,W 3
2002,DAL,2002-01-21,3:00p,,New Jersey Nets,W,,113,105,29,12,W 4
2002,DAL,2002-01-22,8:30p,@,Houston Rockets,W,,113,107,30,12,W 5
2002,DAL,2002-01-24,9:00p,@,Denver Nuggets,W,,104,97,31,12,W 6
2002,DAL,2002-01-26,10:30p,@,Los Angeles Clippers,W,,133,112,32,12,W 7
2002,DAL,2002-01-29,8:00p,,Los Angeles Clippers,L,,100,117,32,13,L 1
2002,DAL,2002-01-31,9:00p,,Houston Rockets,W,,95,91,33,13,W 1
2002,DAL,2002-02-03,2:30p,,Los Angeles Lakers,L,,94,101,33,14,L 1
2002,DAL,2002-02-05,8:00p,@,Indiana Pacers,W,2OT,141,140,34,14,W 1
2002,DAL,2002-02-06,7:30p,@,New Jersey Nets,W,,112,100,35,14,W 2
2002,DAL,2002-02-12,10:00p,@,Seattle SuperSonics,W,,112,106,36,14,W 3
2002,DAL,2002-02-13,10:00p,@,Portland Trail Blazers,L,,103,114,36,15,L 1
2002,DAL,2002-02-16,10:30p,@,Los Angeles Clippers,L,,110,119,36,16,L 2
2002,DAL,2002-02-17,8:00p,@,Phoenix Suns,W,,105,92,37,16,W 1
2002,DAL,2002-02-19,8:00p,,Minnesota Timberwolves,L,,100,117,37,17,L 1
2002,DAL,2002-02-21,8:30p,,Boston Celtics,W,,98,92,38,17,W 1
2002,DAL,2002-02-23,5:30p,,Sacramento Kings,W,,111,97,39,17,W 2
2002,DAL,2002-02-26,8:30p,,Memphis Grizzlies,W,,104,91,40,17,W 3
2002,DAL,2002-03-02,8:30p,,Miami Heat,L,,95,109,40,18,L 1
2002,DAL,2002-03-03,9:00p,@,Denver Nuggets,W,OT,116,110,41,18,W 1
2002,DAL,2002-03-05,8:30p,,Phoenix Suns,W,,81,77,42,18,W 2
2002,DAL,2002-03-07,9:00p,,Toronto Raptors,W,,122,103,43,18,W 3
2002,DAL,2002-03-09,8:30p,,Golden State Warriors,W,,107,105,44,18,W 4
2002,DAL,2002-03-11,8:30p,,Seattle SuperSonics,W,,119,108,45,18,W 5
2002,DAL,2002-03-14,10:00p,@,Portland Trail Blazers,L,,106,132,45,19,L 1
2002,DAL,2002-03-16,10:30p,@,Golden State Warriors,W,,117,100,46,19,W 1
2002,DAL,2002-03-17,9:30p,@,Los Angeles Lakers,L,,103,105,46,20,L 1
2002,DAL,2002-03-19,8:30p,,Los Angeles Lakers,W,,114,98,47,20,W 1
2002,DAL,2002-03-21,8:30p,,San Antonio Spurs,L,,102,105,47,21,L 1
2002,DAL,2002-03-23,8:30p,,Memphis Grizzlies,W,,111,100,48,21,W 1
2002,DAL,2002-03-26,8:00p,@,Milwaukee Bucks,W,OT,112,106,49,21,W 2
2002,DAL,2002-03-28,8:00p,@,Minnesota Timberwolves,L,,111,113,49,22,L 1
2002,DAL,2002-03-29,7:30p,@,Boston Celtics,W,,108,82,50,22,W 1
2002,DAL,2002-03-31,3:00p,@,Washington Wizards,W,,110,103,51,22,W 2
2002,DAL,2002-04-04,9:00p,,Los Angeles Clippers,W,,115,90,52,22,W 3
2002,DAL,2002-04-06,5:30p,@,San Antonio Spurs,L,,87,89,52,23,L 1
2002,DAL,2002-04-08,9:00p,@,Utah Jazz,W,,105,96,53,23,W 1
2002,DAL,2002-04-09,8:30p,,Portland Trail Blazers,W,,108,96,54,23,W 2
2002,DAL,2002-04-11,8:30p,,Houston Rockets,L,OT,95,98,54,24,L 1
2002,DAL,2002-04-13,8:00p,@,Seattle SuperSonics,W,,116,99,55,24,W 1
2002,DAL,2002-04-14,9:00p,@,Sacramento Kings,W,,113,100,56,24,W 2
2002,DAL,2002-04-16,8:30p,,Utah Jazz,W,,96,87,57,24,W 3
2002,DAL,2002-04-17,10:00p,@,Phoenix Suns,L,,76,89,57,25,L 1
2002,DAL,2002-04-21,3:00p,,Minnesota Timberwolves,W,,101,94,1,0,W 1
2002,DAL,2002-04-24,9:30p,,Minnesota Timberwolves,W,,122,110,2,0,W 2
2002,DAL,2002-04-28,3:00p,@,Minnesota Timberwolves,W,,115,102,3,0,W 3
2002,DAL,2002-05-04,6:30p,@,Sacramento Kings,L,,91,108,3,1,L 1
2002,DAL,2002-05-06,9:00p,@,Sacramento Kings,W,,110,102,4,1,W 1
2002,DAL,2002-05-09,9:30p,,Sacramento Kings,L,,119,125,4,2,L 1
2002,DAL,2002-05-11,3:30p,,Sacramento Kings,L,OT,113,115,4,3,L 2
2002,DAL,2002-05-13,9:00p,@,Sacramento Kings,L,,101,114,4,4,L 3
2002,DEN,2001-10-30,9:00p,@,Phoenix Suns,W,,99,96,1,0,W 1
2002,DEN,2001-11-01,9:00p,,Milwaukee Bucks,L,,101,102,1,1,L 1
2002,DEN,2001-11-03,9:00p,,Sacramento Kings,L,,94,106,1,2,L 2
2002,DEN,2001-11-06,8:30p,@,Houston Rockets,L,,93,99,1,3,L 3
2002,DEN,2001-11-08,8:30p,@,Dallas Mavericks,L,,91,105,1,4,L 4
2002,DEN,2001-11-09,9:00p,,Houston Rockets,W,,108,81,2,4,W 1
2002,DEN,2001-11-11,9:00p,,Toronto Raptors,W,,96,85,3,4,W 2
2002,DEN,2001-11-13,9:00p,,Chicago Bulls,W,,101,93,4,4,W 3
2002,DEN,2001-11-15,9:00p,,Orlando Magic,L,,82,101,4,5,L 1
2002,DEN,2001-11-17,10:30p,@,Seattle SuperSonics,W,,103,93,5,5,W 1
2002,DEN,2001-11-19,9:00p,,New Jersey Nets,W,OT,99,96,6,5,W 2
2002,DEN,2001-11-21,9:00p,,Los Angeles Lakers,L,,68,89,6,6,L 1
2002,DEN,2001-11-23,10:00p,@,Portland Trail Blazers,L,,90,97,6,7,L 2
2002,DEN,2001-11-25,9:30p,@,Los Angeles Lakers,L,,98,105,6,8,L 3
2002,DEN,2001-11-28,9:00p,,Indiana Pacers,L,,85,99,6,9,L 4
2002,DEN,2001-11-30,9:00p,,Los Angeles Clippers,W,,96,93,7,9,W 1
2002,DEN,2001-12-04,7:00p,@,Indiana Pacers,L,,96,104,7,10,L 1
2002,DEN,2001-12-05,7:00p,@,Boston Celtics,L,,80,95,7,11,L 2
2002,DEN,2001-12-07,7:00p,@,Toronto Raptors,L,OT,96,98,7,12,L 3
2002,DEN,2001-12-08,7:30p,@,Cleveland Cavaliers,L,,99,109,7,13,L 4
2002,DEN,2001-12-11,9:00p,,Charlotte Hornets,L,,96,99,7,14,L 5
2002,DEN,2001-12-13,9:00p,,Memphis Grizzlies,W,,89,86,8,14,W 1
2002,DEN,2001-12-15,9:00p,,Phoenix Suns,W,,106,98,9,14,W 2
2002,DEN,2001-12-18,9:00p,,San Antonio Spurs,L,,93,102,9,15,L 1
2002,DEN,2001-12-21,8:30p,@,San Antonio Spurs,L,,74,109,9,16,L 2
2002,DEN,2001-12-22,9:00p,,Golden State Warriors,L,,101,105,9,17,L 3
2002,DEN,2001-12-26,9:00p,,Minnesota Timberwolves,L,,91,94,9,18,L 4
2002,DEN,2001-12-28,9:00p,,Philadelphia 76ers,W,,93,90,10,18,W 1
2002,DEN,2001-12-29,9:00p,@,Phoenix Suns,L,,92,109,10,19,L 1
2002,DEN,2002-01-02,9:00p,,Los Angeles Lakers,L,,86,87,10,20,L 2
2002,DEN,2002-01-04,9:00p,,Los Angeles Clippers,L,,80,82,10,21,L 3
2002,DEN,2002-01-07,7:00p,@,Charlotte Hornets,L,,80,94,10,22,L 4
2002,DEN,2002-01-08,8:30p,@,Dallas Mavericks,L,,94,95,10,23,L 5
2002,DEN,2002-01-10,9:00p,,Cleveland Cavaliers,W,,96,91,11,23,W 1
2002,DEN,2002-01-12,8:30p,@,Houston Rockets,L,,86,98,11,24,L 1
2002,DEN,2002-01-14,9:00p,@,Utah Jazz,L,,97,106,11,25,L 2
2002,DEN,2002-01-16,8:00p,,Sacramento Kings,L,,107,112,11,26,L 3
2002,DEN,2002-01-18,9:00p,,Seattle SuperSonics,W,,96,90,12,26,W 1
2002,DEN,2002-01-19,10:00p,@,Seattle SuperSonics,L,,77,104,12,27,L 1
2002,DEN,2002-01-21,10:30p,@,Los Angeles Clippers,L,,89,102,12,28,L 2
2002,DEN,2002-01-22,10:30p,@,Los Angeles Lakers,W,,107,91,13,28,W 1
2002,DEN,2002-01-24,9:00p,,Dallas Mavericks,L,,97,104,13,29,L 1
2002,DEN,2002-01-29,9:00p,,Miami Heat,L,OT,94,100,13,30,L 2
2002,DEN,2002-02-01,10:00p,@,Sacramento Kings,L,,96,132,13,31,L 3
2002,DEN,2002-02-05,9:00p,,Portland Trail Blazers,W,,97,96,14,31,W 1
2002,DEN,2002-02-12,9:00p,,Boston Celtics,L,,93,110,14,32,L 1
2002,DEN,2002-02-14,8:00p,@,Memphis Grizzlies,W,,100,85,15,32,W 1
2002,DEN,2002-02-15,8:00p,@,Minnesota Timberwolves,W,,99,98,16,32,W 2
2002,DEN,2002-02-17,1:00p,@,New Jersey Nets,L,,77,98,16,33,L 1
2002,DEN,2002-02-18,7:00p,@,Philadelphia 76ers,L,,83,110,16,34,L 2
2002,DEN,2002-02-20,9:00p,,Utah Jazz,L,,99,110,16,35,L 3
2002,DEN,2002-02-23,10:00p,@,Portland Trail Blazers,L,,90,101,16,36,L 4
2002,DEN,2002-02-24,9:00p,,Atlanta Hawks,L,,84,89,16,37,L 5
2002,DEN,2002-02-27,10:30p,@,Golden State Warriors,L,,93,110,16,38,L 6
2002,DEN,2002-03-01,9:00p,,Memphis Grizzlies,W,,96,83,17,38,W 1
2002,DEN,2002-03-03,9:00p,,Dallas Mavericks,L,OT,110,116,17,39,L 1
2002,DEN,2002-03-04,9:00p,@,Utah Jazz,L,,82,100,17,40,L 2
2002,DEN,2002-03-07,9:00p,,New York Knicks,W,,104,93,18,40,W 1
2002,DEN,2002-03-09,10:00p,,Portland Trail Blazers,W,OT,109,106,19,40,W 2
2002,DEN,2002-03-11,9:00p,,San Antonio Spurs,L,,78,93,19,41,L 1
2002,DEN,2002-03-13,7:30p,@,Atlanta Hawks,L,,102,105,19,42,L 2
2002,DEN,2002-03-15,7:30p,@,Orlando Magic,L,,102,124,19,43,L 3
2002,DEN,2002-03-16,7:30p,@,Miami Heat,L,,76,101,19,44,L 4
2002,DEN,2002-03-18,9:00p,,Detroit Pistons,L,,91,98,19,45,L 5
2002,DEN,2002-03-20,9:00p,,Washington Wizards,L,,75,107,19,46,L 6
2002,DEN,2002-03-21,10:00p,@,Sacramento Kings,L,,82,118,19,47,L 7
2002,DEN,2002-03-23,10:00p,,Seattle SuperSonics,W,,88,85,20,47,W 1
2002,DEN,2002-03-25,7:30p,@,New York Knicks,W,,84,83,21,47,W 2
2002,DEN,2002-03-26,7:00p,@,Washington Wizards,L,,87,103,21,48,L 1
2002,DEN,2002-03-28,8:00p,@,Milwaukee Bucks,L,,88,95,21,49,L 2
2002,DEN,2002-03-30,8:30p,@,Chicago Bulls,W,,100,84,22,49,W 1
2002,DEN,2002-03-31,8:00p,@,Detroit Pistons,L,,82,86,22,50,L 1
2002,DEN,2002-04-02,9:00p,,Utah Jazz,W,,98,90,23,50,W 1
2002,DEN,2002-04-04,9:00p,,Minnesota Timberwolves,W,,88,87,24,50,W 2
2002,DEN,2002-04-05,10:30p,@,Golden State Warriors,L,,104,108,24,51,L 1
2002,DEN,2002-04-07,9:00p,@,Los Angeles Clippers,L,,75,97,24,52,L 2
2002,DEN,2002-04-09,8:00p,@,Memphis Grizzlies,L,,86,97,24,53,L 3
2002,DEN,2002-04-10,8:30p,@,San Antonio Spurs,L,,79,87,24,54,L 4
2002,DEN,2002-04-12,9:00p,,Golden State Warriors,W,,97,89,25,54,W 1
2002,DEN,2002-04-13,9:00p,,Phoenix Suns,W,,98,94,26,54,W 2
2002,DEN,2002-04-16,9:00p,,Houston Rockets,W,,101,70,27,54,W 3
2002,DEN,2002-04-17,8:00p,@,Minnesota Timberwolves,L,,90,104,27,55,L 1
2002,DET,2001-10-30,8:30p,@,Dallas Mavericks,L,,87,94,0,1,L 1
2002,DET,2001-11-01,8:00p,@,Memphis Grizzlies,W,,90,80,1,1,W 1
2002,DET,2001-11-02,8:00p,,New Jersey Nets,W,,102,88,2,1,W 2
2002,DET,2001-11-04,7:00p,,Washington Wizards,W,,100,78,3,1,W 3
2002,DET,2001-11-07,8:30p,@,Chicago Bulls,W,,97,73,4,1,W 4
2002,DET,2001-11-11,6:00p,,Portland Trail Blazers,L,,98,100,4,2,L 1
2002,DET,2001-11-15,7:30p,,Dallas Mavericks,W,,115,89,5,2,W 1
2002,DET,2001-11-17,7:30p,,Indiana Pacers,W,,104,98,6,2,W 2
2002,DET,2001-11-20,6:30p,@,Toronto Raptors,W,,88,84,7,2,W 3
2002,DET,2001-11-21,7:00p,@,Philadelphia 76ers,L,,89,94,7,3,L 1
2002,DET,2001-11-23,7:30p,@,Atlanta Hawks,L,,99,106,7,4,L 2
2002,DET,2001-11-24,7:30p,,Memphis Grizzlies,W,,91,84,8,4,W 1
2002,DET,2001-11-26,7:30p,@,Orlando Magic,W,,105,100,9,4,W 2
2002,DET,2001-11-28,7:30p,,Charlotte Hornets,L,,96,104,9,5,L 1
2002,DET,2001-11-30,7:30p,@,Charlotte Hornets,W,,110,105,10,5,W 1
2002,DET,2001-12-01,8:00p,@,New York Knicks,W,,100,97,11,5,W 2
2002,DET,2001-12-04,7:00p,@,Cleveland Cavaliers,L,,88,100,11,6,L 1
2002,DET,2001-12-05,7:30p,,Seattle SuperSonics,W,,95,91,12,6,W 1
2002,DET,2001-12-09,6:00p,,Houston Rockets,W,,105,77,13,6,W 2
2002,DET,2001-12-13,7:30p,,New York Knicks,W,,99,97,14,6,W 3
2002,DET,2001-12-16,3:30p,@,Los Angeles Clippers,L,,77,82,14,7,L 1
2002,DET,2001-12-18,10:00p,@,Sacramento Kings,L,,98,102,14,8,L 2
2002,DET,2001-12-19,10:30p,@,Golden State Warriors,L,,88,101,14,9,L 3
2002,DET,2001-12-21,10:00p,@,Portland Trail Blazers,L,,81,83,14,10,L 4
2002,DET,2001-12-22,10:00p,@,Seattle SuperSonics,L,,89,117,14,11,L 5
2002,DET,2001-12-27,7:30p,,New Jersey Nets,L,,75,88,14,12,L 6
2002,DET,2001-12-28,7:30p,@,Orlando Magic,L,,78,87,14,13,L 7
2002,DET,2001-12-30,6:00p,,Miami Heat,W,,86,80,15,13,W 1
2002,DET,2002-01-02,8:30p,@,San Antonio Spurs,L,,85,97,15,14,L 1
2002,DET,2002-01-03,8:30p,@,Houston Rockets,L,,97,99,15,15,L 2
2002,DET,2002-01-05,7:30p,,Cleveland Cavaliers,W,,101,91,16,15,W 1
2002,DET,2002-01-07,8:00p,@,Minnesota Timberwolves,L,,93,109,16,16,L 1
2002,DET,2002-01-08,8:00p,,Los Angeles Lakers,L,,92,121,16,17,L 2
2002,DET,2002-01-11,7:30p,@,Boston Celtics,L,,90,104,16,18,L 3
2002,DET,2002-01-12,7:30p,,Charlotte Hornets,W,,104,76,17,18,W 1
2002,DET,2002-01-15,7:30p,,Toronto Raptors,L,,90,92,17,19,L 1
2002,DET,2002-01-18,7:00p,@,Indiana Pacers,W,,96,93,18,19,W 1
2002,DET,2002-01-19,7:30p,,Boston Celtics,W,,94,91,19,19,W 2
2002,DET,2002-01-21,3:00p,,Milwaukee Bucks,L,,79,97,19,20,L 1
2002,DET,2002-01-23,7:30p,,Minnesota Timberwolves,W,,104,83,20,20,W 1
2002,DET,2002-01-25,7:30p,@,Atlanta Hawks,W,,107,90,21,20,W 2
2002,DET,2002-01-29,7:00p,@,Washington Wizards,W,,89,86,22,20,W 3
2002,DET,2002-01-30,7:30p,,Atlanta Hawks,W,,88,71,23,20,W 4
2002,DET,2002-02-01,8:00p,,Orlando Magic,L,,83,85,23,21,L 1
2002,DET,2002-02-02,8:00p,@,Cleveland Cavaliers,W,,115,107,24,21,W 1
2002,DET,2002-02-05,7:30p,,Philadelphia 76ers,W,,86,82,25,21,W 2
2002,DET,2002-02-07,7:30p,,Los Angeles Clippers,W,,105,92,26,21,W 3
2002,DET,2002-02-12,7:30p,,Phoenix Suns,L,,71,99,26,22,L 1
2002,DET,2002-02-14,7:30p,@,New Jersey Nets,W,,85,80,27,22,W 1
2002,DET,2002-02-15,7:30p,@,New York Knicks,W,,101,90,28,22,W 2
2002,DET,2002-02-18,7:30p,,Toronto Raptors,W,,89,76,29,22,W 3
2002,DET,2002-02-20,7:30p,,Washington Wizards,W,,97,90,30,22,W 4
2002,DET,2002-02-22,7:00p,@,Toronto Raptors,W,,80,72,31,22,W 5
2002,DET,2002-02-24,3:00p,@,Milwaukee Bucks,L,,82,89,31,23,L 1
2002,DET,2002-02-27,7:30p,,Chicago Bulls,W,,101,89,32,23,W 1
2002,DET,2002-03-01,8:00p,,Orlando Magic,W,,110,102,33,23,W 2
2002,DET,2002-03-03,3:00p,@,Charlotte Hornets,W,,83,81,34,23,W 3
2002,DET,2002-03-05,7:30p,,Miami Heat,L,,91,93,34,24,L 1
2002,DET,2002-03-07,7:00p,@,Washington Wizards,W,,95,92,35,24,W 1
2002,DET,2002-03-08,7:30p,@,Boston Celtics,L,,92,117,35,25,L 1
2002,DET,2002-03-10,3:00p,,Indiana Pacers,L,,84,89,35,26,L 2
2002,DET,2002-03-13,7:30p,,Cleveland Cavaliers,W,,85,84,36,26,W 1
2002,DET,2002-03-15,8:00p,,Utah Jazz,L,,97,100,36,27,L 1
2002,DET,2002-03-16,8:30p,@,Milwaukee Bucks,W,,102,94,37,27,W 1
2002,DET,2002-03-18,9:00p,@,Denver Nuggets,W,,98,91,38,27,W 2
2002,DET,2002-03-19,9:00p,@,Utah Jazz,W,,94,87,39,27,W 3
2002,DET,2002-03-21,9:00p,@,Phoenix Suns,W,,95,82,40,27,W 4
2002,DET,2002-03-22,10:30p,@,Los Angeles Lakers,L,,82,94,40,28,L 1
2002,DET,2002-03-24,12:00p,,Boston Celtics,W,,109,101,41,28,W 1
2002,DET,2002-03-26,7:00p,@,Indiana Pacers,W,,96,77,42,28,W 2
2002,DET,2002-03-27,7:30p,,New York Knicks,L,,82,89,42,29,L 1
2002,DET,2002-03-29,8:00p,,Golden State Warriors,W,,110,103,43,29,W 1
2002,DET,2002-03-31,8:00p,,Denver Nuggets,W,,86,82,44,29,W 2
2002,DET,2002-04-02,7:30p,@,Miami Heat,W,,90,87,45,29,W 3
2002,DET,2002-04-03,7:30p,,Sacramento Kings,L,,86,107,45,30,L 1
2002,DET,2002-04-05,7:00p,@,Philadelphia 76ers,W,,92,88,46,30,W 1
2002,DET,2002-04-08,7:30p,,Atlanta Hawks,W,,105,99,47,30,W 2
2002,DET,2002-04-10,7:30p,,Chicago Bulls,L,,101,102,47,31,L 1
2002,DET,2002-04-12,8:00p,,San Antonio Spurs,L,,86,96,47,32,L 2
2002,DET,2002-04-13,8:30p,@,Chicago Bulls,W,,124,106,48,32,W 1
2002,DET,2002-04-16,8:00p,@,New Jersey Nets,W,,103,98,49,32,W 2
2002,DET,2002-04-17,7:30p,,Milwaukee Bucks,W,,123,89,50,32,W 3
2002,DET,2002-04-21,8:30p,,Toronto Raptors,W,,85,63,1,0,W 1
2002,DET,2002-04-24,7:00p,,Toronto Raptors,W,,96,91,2,0,W 2
2002,DET,2002-04-27,8:30p,@,Toronto Raptors,L,,84,94,2,1,L 1
2002,DET,2002-04-29,7:30p,@,Toronto Raptors,L,,83,89,2,2,L 2
2002,DET,2002-05-02,8:30p,,Toronto Raptors,W,,85,82,3,2,W 1
2002,DET,2002-05-05,3:00p,,Boston Celtics,W,,96,84,4,2,W 2
2002,DET,2002-05-08,8:00p,,Boston Celtics,L,,77,85,4,3,L 1
2002,DET,2002-05-10,7:00p,@,Boston Celtics,L,,64,66,4,4,L 2
2002,DET,2002-05-12,3:00p,@,Boston Celtics,L,,79,90,4,5,L 3
2002,DET,2002-05-14,8:00p,,Boston Celtics,L,,81,90,4,6,L 4
2002,GSW,2001-10-31,10:00p,@,Portland Trail Blazers,L,,87,92,0,1,L 1
2002,GSW,2001-11-01,10:30p,,Phoenix Suns,L,,101,107,0,2,L 2
2002,GSW,2001-11-03,10:30p,@,Los Angeles Clippers,W,OT,110,108,1,2,W 1
2002,GSW,2001-11-04,9:00p,,Portland Trail Blazers,W,,96,86,2,2,W 2
2002,GSW,2001-11-07,7:00p,@,Toronto Raptors,L,,92,109,2,3,L 1
2002,GSW,2001-11-09,7:00p,@,Washington Wizards,W,,109,100,3,3,W 1
2002,GSW,2001-11-10,7:30p,@,New York Knicks,W,,90,71,4,3,W 2
2002,GSW,2001-11-12,8:00p,@,Memphis Grizzlies,W,,86,79,5,3,W 3
2002,GSW,2001-11-14,10:30p,,Toronto Raptors,L,,82,89,5,4,L 1
2002,GSW,2001-11-16,10:00p,@,Seattle SuperSonics,L,,91,100,5,5,L 2
2002,GSW,2001-11-17,10:30p,,Chicago Bulls,W,,93,88,6,5,W 1
2002,GSW,2001-11-20,10:30p,,New York Knicks,L,,70,94,6,6,L 1
2002,GSW,2001-11-23,10:30p,@,Los Angeles Lakers,L,,90,106,6,7,L 2
2002,GSW,2001-11-25,9:00p,,New Jersey Nets,W,,101,85,7,7,W 1
2002,GSW,2001-11-27,8:30p,@,Dallas Mavericks,L,,106,116,7,8,L 1
2002,GSW,2001-11-28,8:30p,@,San Antonio Spurs,L,,83,94,7,9,L 2
2002,GSW,2001-12-01,10:30p,,Dallas Mavericks,L,,82,111,7,10,L 3
2002,GSW,2001-12-03,9:00p,@,Phoenix Suns,L,,93,110,7,11,L 4
2002,GSW,2001-12-05,10:30p,,Philadelphia 76ers,W,,93,87,8,11,W 1
2002,GSW,2001-12-07,10:30p,,Charlotte Hornets,L,,89,106,8,12,L 1
2002,GSW,2001-12-08,9:00p,@,Utah Jazz,L,,101,111,8,13,L 2
2002,GSW,2001-12-11,8:00p,@,Minnesota Timberwolves,L,,86,107,8,14,L 3
