id_season,tm,game_date,time_start,extdom,opponent,w_l,overtime,pts_tm,pts_opp,w_tot,l_tot,streak_w_l
2015,SAC,2015-03-25,10:00p,@,Phoenix Suns,W,,108,99,26,45,W 4
2015,SAC,2015-03-27,8:00p,@,New Orleans Pelicans,L,,88,102,26,46,L 1
2015,SAC,2015-03-30,8:00p,@,Memphis Grizzlies,L,,83,97,26,47,L 2
2015,SAC,2015-04-01,8:00p,@,Houston Rockets,L,,111,115,26,48,L 3
2015,SAC,2015-04-03,10:00p,,New Orleans Pelicans,L,,95,101,26,49,L 4
2015,SAC,2015-04-05,9:00p,,Utah Jazz,L,,95,101,26,50,L 5
2015,SAC,2015-04-07,10:00p,,Minnesota Timberwolves,W,,116,111,27,50,W 1
2015,SAC,2015-04-08,9:00p,@,Utah Jazz,L,,91,103,27,51,L 1
2015,SAC,2015-04-10,8:00p,@,Oklahoma City Thunder,L,,103,116,27,52,L 2
2015,SAC,2015-04-12,5:00p,@,Denver Nuggets,L,,111,122,27,53,L 3
2015,SAC,2015-04-13,10:00p,,Los Angeles Lakers,W,,102,92,28,53,W 1
2015,SAC,2015-04-15,10:30p,@,Los Angeles Lakers,W,,122,99,29,53,W 2
2015,SAS,2014-10-28,8:00p,,Dallas Mavericks,W,,101,100,1,0,W 1
2015,SAS,2014-10-31,10:00p,@,Phoenix Suns,L,,89,94,1,1,L 1
2015,SAS,2014-11-05,8:30p,,Atlanta Hawks,W,,94,92,2,1,W 1
2015,SAS,2014-11-06,8:00p,@,Houston Rockets,L,,81,98,2,2,L 1
2015,SAS,2014-11-08,8:30p,,New Orleans Pelicans,L,,99,100,2,3,L 2
2015,SAS,2014-11-10,10:30p,@,Los Angeles Clippers,W,,89,85,3,3,W 1
2015,SAS,2014-11-11,10:30p,@,Golden State Warriors,W,,113,100,4,3,W 2
2015,SAS,2014-11-14,10:00p,@,Los Angeles Lakers,W,,93,80,5,3,W 3
2015,SAS,2014-11-15,10:00p,@,Sacramento Kings,L,,91,94,5,4,L 1
2015,SAS,2014-11-17,8:30p,,Philadelphia 76ers,W,,100,75,6,4,W 1
2015,SAS,2014-11-19,7:00p,@,Cleveland Cavaliers,W,,92,90,7,4,W 2
2015,SAS,2014-11-21,8:00p,@,Minnesota Timberwolves,W,,121,92,8,4,W 3
2015,SAS,2014-11-22,8:30p,,Brooklyn Nets,W,,99,87,9,4,W 4
2015,SAS,2014-11-26,8:30p,,Indiana Pacers,W,,106,100,10,4,W 5
2015,SAS,2014-11-28,8:30p,,Sacramento Kings,W,,112,104,11,4,W 6
2015,SAS,2014-11-30,1:00p,@,Boston Celtics,W,,111,89,12,4,W 7
2015,SAS,2014-12-01,7:00p,@,Philadelphia 76ers,W,,109,103,13,4,W 8
2015,SAS,2014-12-03,7:30p,@,Brooklyn Nets,L,OT,93,95,13,5,L 1
2015,SAS,2014-12-05,8:00p,@,Memphis Grizzlies,W,,107,101,14,5,W 1
2015,SAS,2014-12-06,8:30p,,Minnesota Timberwolves,W,,123,101,15,5,W 2
2015,SAS,2014-12-09,9:00p,@,Utah Jazz,L,,96,100,15,6,L 1
2015,SAS,2014-12-10,8:30p,,New York Knicks,W,,109,95,16,6,W 1
2015,SAS,2014-12-12,9:30p,,Los Angeles Lakers,L,OT,110,112,16,7,L 1
2015,SAS,2014-12-14,8:00p,@,Denver Nuggets,W,,99,91,17,7,W 1
2015,SAS,2014-12-15,10:00p,@,Portland Trail Blazers,L,,95,108,17,8,L 1
2015,SAS,2014-12-17,8:30p,,Memphis Grizzlies,L,3OT,116,117,17,9,L 2
2015,SAS,2014-12-19,8:00p,,Portland Trail Blazers,L,3OT,119,129,17,10,L 3
2015,SAS,2014-12-20,8:30p,@,Dallas Mavericks,L,,93,99,17,11,L 4
2015,SAS,2014-12-22,8:30p,,Los Angeles Clippers,W,,125,118,18,11,W 1
2015,SAS,2014-12-25,2:30p,,Oklahoma City Thunder,L,,106,114,18,12,L 1
2015,SAS,2014-12-26,8:00p,@,New Orleans Pelicans,L,,90,97,18,13,L 2
2015,SAS,2014-12-28,7:00p,,Houston Rockets,W,,110,106,19,13,W 1
2015,SAS,2014-12-30,8:00p,@,Memphis Grizzlies,L,,87,95,19,14,L 1
2015,SAS,2014-12-31,7:00p,,New Orleans Pelicans,W,OT,95,93,20,14,W 1
2015,SAS,2015-01-03,8:30p,,Washington Wizards,W,,101,92,21,14,W 2
2015,SAS,2015-01-06,8:30p,,Detroit Pistons,L,,104,105,21,15,L 1
2015,SAS,2015-01-09,8:30p,,Phoenix Suns,W,,100,95,22,15,W 1
2015,SAS,2015-01-10,8:00p,@,Minnesota Timberwolves,W,,108,93,23,15,W 2
2015,SAS,2015-01-13,7:00p,@,Washington Wizards,L,,93,101,23,16,L 1
2015,SAS,2015-01-14,7:00p,@,Charlotte Hornets,W,,98,93,24,16,W 1
2015,SAS,2015-01-16,8:30p,,Portland Trail Blazers,W,,110,96,25,16,W 2
2015,SAS,2015-01-18,7:00p,,Utah Jazz,W,,89,69,26,16,W 3
2015,SAS,2015-01-20,9:00p,@,Denver Nuggets,W,,109,99,27,16,W 4
2015,SAS,2015-01-22,8:00p,@,Chicago Bulls,L,,81,104,27,17,L 1
2015,SAS,2015-01-23,8:30p,,Los Angeles Lakers,W,,99,85,28,17,W 1
2015,SAS,2015-01-25,7:00p,,Milwaukee Bucks,W,,101,95,29,17,W 2
2015,SAS,2015-01-28,8:30p,,Charlotte Hornets,W,,95,86,30,17,W 3
2015,SAS,2015-01-31,9:00p,,Los Angeles Clippers,L,,85,105,30,18,L 1
2015,SAS,2015-02-04,8:30p,,Orlando Magic,W,,110,103,31,18,W 1
2015,SAS,2015-02-06,9:30p,,Miami Heat,W,,98,85,32,18,W 2
2015,SAS,2015-02-08,7:00p,@,Toronto Raptors,L,,82,87,32,19,L 1
2015,SAS,2015-02-09,7:00p,@,Indiana Pacers,W,,95,93,33,19,W 1
2015,SAS,2015-02-11,7:30p,@,Detroit Pistons,W,,104,87,34,19,W 2
2015,SAS,2015-02-19,10:30p,@,Los Angeles Clippers,L,,115,119,34,20,L 1
2015,SAS,2015-02-20,10:30p,@,Golden State Warriors,L,,99,110,34,21,L 2
2015,SAS,2015-02-23,9:00p,@,Utah Jazz,L,,81,90,34,22,L 3
2015,SAS,2015-02-25,10:30p,@,Portland Trail Blazers,L,,95,111,34,23,L 4
2015,SAS,2015-02-27,10:00p,@,Sacramento Kings,W,,107,96,35,23,W 1
2015,SAS,2015-02-28,9:00p,@,Phoenix Suns,W,,101,74,36,23,W 2
2015,SAS,2015-03-04,8:30p,,Sacramento Kings,W,,112,85,37,23,W 3
2015,SAS,2015-03-06,8:30p,,Denver Nuggets,W,,120,111,38,23,W 4
2015,SAS,2015-03-08,1:00p,,Chicago Bulls,W,,116,105,39,23,W 5
2015,SAS,2015-03-10,8:30p,,Toronto Raptors,W,,117,107,40,23,W 6
2015,SAS,2015-03-12,9:30p,,Cleveland Cavaliers,L,OT,125,128,40,24,L 1
2015,SAS,2015-03-15,7:00p,,Minnesota Timberwolves,W,,123,97,41,24,W 1
2015,SAS,2015-03-17,7:30p,@,New York Knicks,L,OT,100,104,41,25,L 1
2015,SAS,2015-03-18,8:00p,@,Milwaukee Bucks,W,,114,103,42,25,W 1
2015,SAS,2015-03-20,8:30p,,Boston Celtics,W,,101,89,43,25,W 2
2015,SAS,2015-03-22,3:00p,@,Atlanta Hawks,W,,114,95,44,25,W 3
2015,SAS,2015-03-24,8:00p,@,Dallas Mavericks,L,,94,101,44,26,L 1
2015,SAS,2015-03-25,9:30p,,Oklahoma City Thunder,W,,130,91,45,26,W 1
2015,SAS,2015-03-27,8:30p,,Dallas Mavericks,W,,94,76,46,26,W 2
2015,SAS,2015-03-29,7:00p,,Memphis Grizzlies,W,,103,89,47,26,W 3
2015,SAS,2015-03-31,8:00p,@,Miami Heat,W,,95,81,48,26,W 4
2015,SAS,2015-04-01,7:00p,@,Orlando Magic,W,,103,91,49,26,W 5
2015,SAS,2015-04-03,8:30p,,Denver Nuggets,W,,123,93,50,26,W 6
2015,SAS,2015-04-05,7:00p,,Golden State Warriors,W,,107,92,51,26,W 7
2015,SAS,2015-04-07,8:00p,@,Oklahoma City Thunder,W,,113,88,52,26,W 8
2015,SAS,2015-04-08,8:30p,,Houston Rockets,W,,110,98,53,26,W 9
2015,SAS,2015-04-10,8:00p,@,Houston Rockets,W,,104,103,54,26,W 10
2015,SAS,2015-04-12,7:00p,,Phoenix Suns,W,,107,91,55,26,W 11
2015,SAS,2015-04-15,8:00p,@,New Orleans Pelicans,L,,103,108,55,27,L 1
2015,SAS,2015-04-19,10:30p,@,Los Angeles Clippers,L,,92,107,0,1,L 1
2015,SAS,2015-04-22,10:30p,@,Los Angeles Clippers,W,OT,111,107,1,1,W 1
2015,SAS,2015-04-24,9:30p,,Los Angeles Clippers,W,,100,73,2,1,W 2
2015,SAS,2015-04-26,3:30p,,Los Angeles Clippers,L,,105,114,2,2,L 1
2015,SAS,2015-04-28,10:30p,@,Los Angeles Clippers,W,,111,107,3,2,W 1
2015,SAS,2015-04-30,9:30p,,Los Angeles Clippers,L,,96,102,3,3,L 1
2015,SAS,2015-05-02,8:00p,@,Los Angeles Clippers,L,,109,111,3,4,L 2
2015,TOR,2014-10-29,7:30p,,Atlanta Hawks,W,,109,102,1,0,W 1
2015,TOR,2014-11-01,7:00p,@,Orlando Magic,W,,108,95,2,0,W 2
2015,TOR,2014-11-02,6:00p,@,Miami Heat,L,,102,107,2,1,L 1
2015,TOR,2014-11-04,7:30p,,Oklahoma City Thunder,W,,100,88,3,1,W 1
2015,TOR,2014-11-05,7:30p,@,Boston Celtics,W,,110,107,4,1,W 2
2015,TOR,2014-11-07,7:30p,,Washington Wizards,W,,103,84,5,1,W 3
2015,TOR,2014-11-09,7:00p,,Philadelphia 76ers,W,,120,88,6,1,W 4
2015,TOR,2014-11-11,7:30p,,Orlando Magic,W,,104,100,7,1,W 5
2015,TOR,2014-11-13,8:00p,,Chicago Bulls,L,,93,100,7,2,L 1
2015,TOR,2014-11-15,7:30p,,Utah Jazz,W,,111,93,8,2,W 1
2015,TOR,2014-11-19,7:30p,,Memphis Grizzlies,W,,96,92,9,2,W 2
2015,TOR,2014-11-21,7:30p,,Milwaukee Bucks,W,,124,82,10,2,W 3
2015,TOR,2014-11-22,7:30p,@,Cleveland Cavaliers,W,,110,93,11,2,W 4
2015,TOR,2014-11-24,7:30p,,Phoenix Suns,W,,104,100,12,2,W 5
2015,TOR,2014-11-26,7:30p,@,Atlanta Hawks,W,,126,115,13,2,W 6
2015,TOR,2014-11-28,7:30p,,Dallas Mavericks,L,,102,106,13,3,L 1
2015,TOR,2014-11-30,9:30p,@,Los Angeles Lakers,L,OT,122,129,13,4,L 2
2015,TOR,2014-12-02,10:00p,@,Sacramento Kings,W,,117,109,14,4,W 1
2015,TOR,2014-12-03,9:00p,@,Utah Jazz,W,,123,104,15,4,W 2
2015,TOR,2014-12-05,7:30p,,Cleveland Cavaliers,L,,91,105,15,5,L 1
2015,TOR,2014-12-08,7:30p,,Denver Nuggets,W,OT,112,107,16,5,W 1
2015,TOR,2014-12-09,7:00p,@,Cleveland Cavaliers,L,,101,105,16,6,L 1
2015,TOR,2014-12-12,7:30p,,Indiana Pacers,W,,106,94,17,6,W 1
2015,TOR,2014-12-14,7:30p,@,New York Knicks,W,OT,95,90,18,6,W 2
2015,TOR,2014-12-15,7:30p,,Orlando Magic,W,,95,82,19,6,W 3
2015,TOR,2014-12-17,8:00p,,Brooklyn Nets,W,,105,89,20,6,W 4
2015,TOR,2014-12-19,7:30p,@,Detroit Pistons,W,,110,100,21,6,W 5
2015,TOR,2014-12-21,3:30p,,New York Knicks,W,,118,108,22,6,W 6
2015,TOR,2014-12-22,8:00p,@,Chicago Bulls,L,,120,129,22,7,L 1
2015,TOR,2014-12-27,3:30p,@,Los Angeles Clippers,W,,110,98,23,7,W 1
2015,TOR,2014-12-28,9:00p,@,Denver Nuggets,W,,116,102,24,7,W 2
2015,TOR,2014-12-30,10:00p,@,Portland Trail Blazers,L,OT,97,102,24,8,L 1
2015,TOR,2015-01-02,10:30p,@,Golden State Warriors,L,,105,126,24,9,L 2
2015,TOR,2015-01-04,8:00p,@,Phoenix Suns,L,,109,125,24,10,L 3
2015,TOR,2015-01-08,7:30p,,Charlotte Hornets,L,,95,103,24,11,L 4
2015,TOR,2015-01-10,7:30p,,Boston Celtics,W,,109,96,25,11,W 1
2015,TOR,2015-01-12,7:30p,,Detroit Pistons,L,,111,114,25,12,L 1
2015,TOR,2015-01-14,7:30p,,Philadelphia 76ers,W,,100,84,26,12,W 1
2015,TOR,2015-01-16,7:30p,,Atlanta Hawks,L,,89,110,26,13,L 1
2015,TOR,2015-01-18,3:30p,,New Orleans Pelicans,L,,93,95,26,14,L 2
2015,TOR,2015-01-19,8:00p,@,Milwaukee Bucks,W,,92,89,27,14,W 1
2015,TOR,2015-01-21,8:00p,@,Memphis Grizzlies,L,,86,92,27,15,L 1
2015,TOR,2015-01-23,7:00p,@,Philadelphia 76ers,W,,91,86,28,15,W 1
2015,TOR,2015-01-25,7:00p,,Detroit Pistons,W,,114,110,29,15,W 2
2015,TOR,2015-01-27,7:00p,@,Indiana Pacers,W,,104,91,30,15,W 3
2015,TOR,2015-01-28,7:30p,,Sacramento Kings,W,,119,102,31,15,W 4
2015,TOR,2015-01-30,7:30p,@,Brooklyn Nets,W,OT,127,122,32,15,W 5
2015,TOR,2015-01-31,7:00p,@,Washington Wizards,W,OT,120,116,33,15,W 6
2015,TOR,2015-02-02,7:30p,,Milwaukee Bucks,L,,75,82,33,16,L 1
2015,TOR,2015-02-04,7:30p,,Brooklyn Nets,L,,93,109,33,17,L 2
2015,TOR,2015-02-06,7:00p,,Los Angeles Clippers,W,,123,107,34,17,W 1
2015,TOR,2015-02-08,7:00p,,San Antonio Spurs,W,,87,82,35,17,W 2
2015,TOR,2015-02-11,7:30p,,Washington Wizards,W,,95,93,36,17,W 3
2015,TOR,2015-02-20,7:30p,@,Atlanta Hawks,W,,105,80,37,17,W 4
2015,TOR,2015-02-21,8:00p,@,Houston Rockets,L,,76,98,37,18,L 1
2015,TOR,2015-02-23,8:00p,@,New Orleans Pelicans,L,,97,100,37,19,L 2
2015,TOR,2015-02-24,8:30p,@,Dallas Mavericks,L,,92,99,37,20,L 3
2015,TOR,2015-02-27,7:30p,,Golden State Warriors,L,,89,113,37,21,L 4
2015,TOR,2015-02-28,7:30p,@,New York Knicks,L,,98,103,37,22,L 5
2015,TOR,2015-03-02,7:00p,@,Philadelphia 76ers,W,,114,103,38,22,W 1
2015,TOR,2015-03-04,7:30p,,Cleveland Cavaliers,L,,112,120,38,23,L 1
2015,TOR,2015-03-06,7:00p,@,Charlotte Hornets,L,,94,103,38,24,L 2
2015,TOR,2015-03-08,7:00p,@,Oklahoma City Thunder,L,,104,108,38,25,L 3
2015,TOR,2015-03-10,8:30p,@,San Antonio Spurs,L,,107,117,38,26,L 4
2015,TOR,2015-03-13,7:30p,,Miami Heat,W,,102,92,39,26,W 1
2015,TOR,2015-03-15,7:00p,,Portland Trail Blazers,L,,97,113,39,27,L 1
2015,TOR,2015-03-16,7:00p,@,Indiana Pacers,W,,117,98,40,27,W 1
2015,TOR,2015-03-18,7:30p,,Minnesota Timberwolves,W,,105,100,41,27,W 2
2015,TOR,2015-03-20,8:00p,@,Chicago Bulls,L,,92,108,41,28,L 1
2015,TOR,2015-03-22,4:00p,,New York Knicks,W,,106,89,42,28,W 1
2015,TOR,2015-03-24,7:30p,@,Detroit Pistons,L,,104,108,42,29,L 1
2015,TOR,2015-03-25,7:00p,,Chicago Bulls,L,,103,116,42,30,L 2
2015,TOR,2015-03-27,7:30p,,Los Angeles Lakers,W,,94,83,43,30,W 1
2015,TOR,2015-03-30,7:30p,,Houston Rockets,W,,99,96,44,30,W 2
2015,TOR,2015-04-01,8:00p,@,Minnesota Timberwolves,W,,113,99,45,30,W 3
2015,TOR,2015-04-03,7:30p,@,Brooklyn Nets,L,,109,114,45,31,L 1
2015,TOR,2015-04-04,7:30p,,Boston Celtics,L,OT,116,117,45,32,L 2
2015,TOR,2015-04-08,7:00p,@,Charlotte Hornets,W,,92,74,46,32,W 1
2015,TOR,2015-04-10,7:00p,@,Orlando Magic,W,,101,99,47,32,W 2
2015,TOR,2015-04-11,7:30p,@,Miami Heat,W,,107,104,48,32,W 3
2015,TOR,2015-04-14,7:30p,@,Boston Celtics,L,,93,95,48,33,L 1
2015,TOR,2015-04-15,7:00p,,Charlotte Hornets,W,,92,87,49,33,W 1
2015,TOR,2015-04-18,12:30p,,Washington Wizards,L,OT,86,93,0,1,L 1
2015,TOR,2015-04-21,8:00p,,Washington Wizards,L,,106,117,0,2,L 2
2015,TOR,2015-04-24,8:00p,@,Washington Wizards,L,,99,106,0,3,L 3
2015,TOR,2015-04-26,6:30p,@,Washington Wizards,L,,94,125,0,4,L 4
2015,UTA,2014-10-29,9:00p,,Houston Rockets,L,,93,104,0,1,L 1
2015,UTA,2014-10-30,8:30p,@,Dallas Mavericks,L,,102,120,0,2,L 2
2015,UTA,2014-11-01,9:00p,,Phoenix Suns,W,,118,91,1,2,W 1
2015,UTA,2014-11-03,10:30p,@,Los Angeles Clippers,L,,101,107,1,3,L 1
2015,UTA,2014-11-05,9:00p,,Cleveland Cavaliers,W,,102,100,2,3,W 1
2015,UTA,2014-11-07,9:00p,,Dallas Mavericks,L,,82,105,2,4,L 1
2015,UTA,2014-11-09,6:00p,@,Detroit Pistons,W,,97,96,3,4,W 1
2015,UTA,2014-11-10,7:00p,@,Indiana Pacers,L,,86,97,3,5,L 1
2015,UTA,2014-11-12,7:30p,@,Atlanta Hawks,L,,97,100,3,6,L 2
2015,UTA,2014-11-14,7:30p,@,New York Knicks,W,,102,100,4,6,W 1
2015,UTA,2014-11-15,7:30p,@,Toronto Raptors,L,,93,111,4,7,L 1
2015,UTA,2014-11-18,9:00p,,Oklahoma City Thunder,W,,98,81,5,7,W 1
2015,UTA,2014-11-21,10:30p,@,Golden State Warriors,L,,88,101,5,8,L 1
2015,UTA,2014-11-22,9:00p,,New Orleans Pelicans,L,,94,106,5,9,L 2
2015,UTA,2014-11-24,9:00p,,Chicago Bulls,L,,95,97,5,10,L 3
2015,UTA,2014-11-26,8:00p,@,Oklahoma City Thunder,L,,82,97,5,11,L 4
2015,UTA,2014-11-29,9:00p,,Los Angeles Clippers,L,,96,112,5,12,L 5
2015,UTA,2014-12-01,9:00p,,Denver Nuggets,L,,101,103,5,13,L 6
2015,UTA,2014-12-03,9:00p,,Toronto Raptors,L,,104,123,5,14,L 7
2015,UTA,2014-12-05,9:00p,,Orlando Magic,L,,93,98,5,15,L 8
2015,UTA,2014-12-08,10:00p,@,Sacramento Kings,L,,92,101,5,16,L 9
2015,UTA,2014-12-09,9:00p,,San Antonio Spurs,W,,100,96,6,16,W 1
2015,UTA,2014-12-12,9:00p,,Miami Heat,L,,95,100,6,17,L 1
2015,UTA,2014-12-14,6:00p,@,Washington Wizards,L,,84,93,6,18,L 2
2015,UTA,2014-12-16,8:00p,@,New Orleans Pelicans,L,,111,119,6,19,L 3
2015,UTA,2014-12-17,7:30p,@,Miami Heat,W,,105,87,7,19,W 1
2015,UTA,2014-12-19,7:00p,@,Orlando Magic,W,,101,94,8,19,W 2
2015,UTA,2014-12-20,7:00p,@,Charlotte Hornets,L,,86,104,8,20,L 1
2015,UTA,2014-12-22,8:00p,@,Memphis Grizzlies,W,,97,91,9,20,W 1
2015,UTA,2014-12-27,9:00p,,Philadelphia 76ers,W,,88,71,10,20,W 2
2015,UTA,2014-12-29,10:30p,@,Los Angeles Clippers,L,,97,101,10,21,L 1
2015,UTA,2014-12-30,9:00p,,Minnesota Timberwolves,W,,100,94,11,21,W 1
2015,UTA,2015-01-02,9:00p,,Atlanta Hawks,L,,92,98,11,22,L 1
2015,UTA,2015-01-03,8:00p,@,Minnesota Timberwolves,W,,101,89,12,22,W 1
2015,UTA,2015-01-05,9:00p,,Indiana Pacers,L,,101,105,12,23,L 1
2015,UTA,2015-01-07,8:00p,@,Chicago Bulls,W,,97,77,13,23,W 1
2015,UTA,2015-01-09,8:00p,@,Oklahoma City Thunder,L,,94,99,13,24,L 1
2015,UTA,2015-01-10,8:00p,@,Houston Rockets,L,,82,97,13,25,L 2
2015,UTA,2015-01-13,9:00p,,Golden State Warriors,L,,105,116,13,26,L 3
2015,UTA,2015-01-16,9:00p,,Los Angeles Lakers,W,,94,85,14,26,W 1
2015,UTA,2015-01-18,7:00p,@,San Antonio Spurs,L,,69,89,14,27,L 1
2015,UTA,2015-01-21,7:00p,@,Cleveland Cavaliers,L,,92,106,14,28,L 2
2015,UTA,2015-01-22,8:00p,@,Milwaukee Bucks,W,,101,99,15,28,W 1
2015,UTA,2015-01-24,9:00p,,Brooklyn Nets,W,,108,73,16,28,W 2
2015,UTA,2015-01-26,9:00p,,Boston Celtics,L,,90,99,16,29,L 1
2015,UTA,2015-01-28,9:00p,,Los Angeles Clippers,L,,89,94,16,30,L 2
2015,UTA,2015-01-30,9:00p,,Golden State Warriors,W,,110,100,17,30,W 1
2015,UTA,2015-02-03,10:00p,@,Portland Trail Blazers,L,,102,103,17,31,L 1
2015,UTA,2015-02-04,9:00p,,Memphis Grizzlies,L,,90,100,17,32,L 2
2015,UTA,2015-02-06,9:00p,@,Phoenix Suns,L,,93,100,17,33,L 3
2015,UTA,2015-02-07,9:00p,,Sacramento Kings,W,,102,90,18,33,W 1
2015,UTA,2015-02-09,8:00p,@,New Orleans Pelicans,W,,100,96,19,33,W 2
2015,UTA,2015-02-11,8:30p,@,Dallas Mavericks,L,,82,87,19,34,L 1
2015,UTA,2015-02-20,9:00p,,Portland Trail Blazers,W,,92,76,20,34,W 1
2015,UTA,2015-02-23,9:00p,,San Antonio Spurs,W,,90,81,21,34,W 2
2015,UTA,2015-02-25,9:00p,,Los Angeles Lakers,L,,97,100,21,35,L 1
2015,UTA,2015-02-27,9:00p,@,Denver Nuggets,W,,104,82,22,35,W 1
2015,UTA,2015-02-28,9:00p,,Milwaukee Bucks,W,,82,75,23,35,W 2
2015,UTA,2015-03-03,8:00p,@,Memphis Grizzlies,W,,93,82,24,35,W 3
2015,UTA,2015-03-04,7:30p,@,Boston Celtics,L,,84,85,24,36,L 1
2015,UTA,2015-03-06,7:00p,@,Philadelphia 76ers,W,,89,83,25,36,W 1
2015,UTA,2015-03-08,6:00p,@,Brooklyn Nets,W,,95,88,26,36,W 2
2015,UTA,2015-03-10,9:00p,,New York Knicks,W,,87,82,27,36,W 3
2015,UTA,2015-03-12,9:00p,,Houston Rockets,W,,109,91,28,36,W 4
2015,UTA,2015-03-14,9:00p,,Detroit Pistons,W,,88,85,29,36,W 5
2015,UTA,2015-03-16,9:00p,,Charlotte Hornets,W,,94,66,30,36,W 6
2015,UTA,2015-03-18,10:30p,,Washington Wizards,L,,84,88,30,37,L 1
2015,UTA,2015-03-19,10:30p,@,Los Angeles Lakers,W,,80,73,31,37,W 1
2015,UTA,2015-03-21,10:30p,@,Golden State Warriors,L,,91,106,31,38,L 1
2015,UTA,2015-03-23,9:00p,,Minnesota Timberwolves,L,OT,104,106,31,39,L 2
2015,UTA,2015-03-25,9:00p,,Portland Trail Blazers,L,,89,92,31,40,L 3
2015,UTA,2015-03-27,9:00p,@,Denver Nuggets,L,,91,107,31,41,L 4
2015,UTA,2015-03-28,9:00p,,Oklahoma City Thunder,W,,94,89,32,41,W 1
2015,UTA,2015-03-30,8:00p,@,Minnesota Timberwolves,W,,104,84,33,41,W 2
2015,UTA,2015-04-01,9:00p,,Denver Nuggets,W,,98,84,34,41,W 3
2015,UTA,2015-04-04,10:00p,@,Phoenix Suns,L,,85,87,34,42,L 1
2015,UTA,2015-04-05,9:00p,@,Sacramento Kings,W,,101,95,35,42,W 1
2015,UTA,2015-04-08,9:00p,,Sacramento Kings,W,,103,91,36,42,W 2
2015,UTA,2015-04-10,9:00p,,Memphis Grizzlies,L,,88,89,36,43,L 1
2015,UTA,2015-04-11,10:00p,@,Portland Trail Blazers,W,,111,105,37,43,W 1
2015,UTA,2015-04-13,9:00p,,Dallas Mavericks,W,,109,92,38,43,W 2
2015,UTA,2015-04-15,8:00p,@,Houston Rockets,L,,91,117,38,44,L 1
2015,WAS,2014-10-29,7:30p,@,Miami Heat,L,,95,107,0,1,L 1
2015,WAS,2014-10-30,7:00p,@,Orlando Magic,W,,105,98,1,1,W 1
2015,WAS,2014-11-01,7:00p,,Milwaukee Bucks,W,,108,97,2,1,W 2
2015,WAS,2014-11-04,7:30p,@,New York Knicks,W,,98,83,3,1,W 3
2015,WAS,2014-11-05,8:00p,,Indiana Pacers,W,OT,96,94,4,1,W 4
2015,WAS,2014-11-07,7:30p,@,Toronto Raptors,L,,84,103,4,2,L 1
2015,WAS,2014-11-08,7:00p,@,Indiana Pacers,W,,97,90,5,2,W 1
2015,WAS,2014-11-12,7:00p,,Detroit Pistons,W,,107,103,6,2,W 2
2015,WAS,2014-11-15,7:00p,,Orlando Magic,W,,98,93,7,2,W 3
2015,WAS,2014-11-19,7:00p,,Dallas Mavericks,L,,102,105,7,3,L 1
2015,WAS,2014-11-21,8:00p,,Cleveland Cavaliers,W,,91,78,8,3,W 1
2015,WAS,2014-11-22,8:30p,@,Milwaukee Bucks,W,,111,100,9,3,W 2
2015,WAS,2014-11-25,7:00p,,Atlanta Hawks,L,,102,106,9,4,L 1
2015,WAS,2014-11-26,7:00p,@,Cleveland Cavaliers,L,,87,113,9,5,L 2
2015,WAS,2014-11-29,7:00p,,New Orleans Pelicans,W,,83,80,10,5,W 1
2015,WAS,2014-12-01,7:00p,,Miami Heat,W,,107,86,11,5,W 2
2015,WAS,2014-12-03,7:00p,,Los Angeles Lakers,W,,111,95,12,5,W 3
2015,WAS,2014-12-05,7:00p,,Denver Nuggets,W,,119,89,13,5,W 4
2015,WAS,2014-12-07,1:00p,@,Boston Celtics,L,,93,101,13,6,L 1
2015,WAS,2014-12-08,7:00p,,Boston Celtics,W,2OT,133,132,14,6,W 1
2015,WAS,2014-12-10,7:00p,@,Orlando Magic,W,,91,89,15,6,W 2
2015,WAS,2014-12-12,7:00p,,Los Angeles Clippers,W,,104,96,16,6,W 3
2015,WAS,2014-12-14,6:00p,,Utah Jazz,W,,93,84,17,6,W 4
2015,WAS,2014-12-16,7:00p,,Minnesota Timberwolves,W,,109,95,18,6,W 5
